2.78182,2.78615,1.82052,1.79503,1.82052,1.79503,
2.97863,2.80655,1.79033,1.7891,1.79033,1.7891,
2.78524,2.70969,1.82872,1.84326,1.82872,1.84326,
2.8631,2.6999,1.79141,1.78334,1.79141,1.78334,
2.76817,2.79197,1.8442,1.81924,1.8442,1.81924,
2.85199,2.72013,1.80079,1.80955,1.80079,1.80955,
2.85514,2.98012,1.7802,1.80322,1.7802,1.80322,
2.80593,2.76014,1.78468,1.79832,1.78468,1.79832,
2.89124,2.89597,1.76652,1.8202,1.76652,1.8202,
2.9031,2.74078,1.79849,1.79442,1.79849,1.79442,
2.87288,2.73023,1.77015,1.8119,1.77015,1.8119,
2.88001,2.82206,1.79523,1.78611,1.79523,1.78611,
2.73377,2.84294,1.84367,1.80155,1.84367,1.80155,
2.77947,2.89413,1.79597,1.86733,1.79597,1.86733,
2.69216,2.76717,1.82306,1.81004,1.82306,1.81004,
2.7951,2.77147,1.8033,1.75778,1.8033,1.75778,
2.73267,2.74433,1.77673,1.84433,1.77673,1.84433,
2.96101,2.79241,1.81122,1.78846,1.81122,1.78846,
2.73925,2.70097,1.75587,1.82328,1.75587,1.82328,
2.74505,2.8534,1.79785,1.90148,1.79785,1.90148,
2.89545,2.70592,1.79635,1.75396,1.79635,1.75396,
2.87653,2.87431,1.82985,1.83111,1.82985,1.83111,
2.7714,2.76487,1.80679,1.7438,1.80679,1.7438,
2.85136,2.72942,1.78453,1.7975,1.78453,1.7975,
2.74626,2.74806,1.81902,1.75814,1.81902,1.75814,
2.82338,2.85732,1.82993,1.81196,1.82993,1.81196,
2.86929,2.90595,1.85702,1.75842,1.85702,1.75842,
2.84364,2.76114,1.80171,1.81542,1.80171,1.81542,
2.82264,2.85697,1.69568,1.77229,1.69568,1.77229,
2.88023,2.76737,1.78344,1.7943,1.78344,1.7943,
2.73529,2.66737,1.81457,1.78257,1.81457,1.78257,
2.8244,2.75583,1.81498,1.80789,1.81498,1.80789,
2.71362,2.72783,1.76472,1.83153,1.76472,1.83153,
2.64388,2.87936,1.82677,1.80701,1.82677,1.80701,
2.78278,2.77016,1.76879,1.80556,1.76879,1.80556,
2.74729,2.89027,1.81875,1.84603,1.81875,1.84603,
2.83178,2.83424,1.8274,1.79175,1.8274,1.79175,
2.74355,2.92366,1.74616,1.78862,1.74616,1.78862,
2.70837,2.8073,1.81522,1.81041,1.81522,1.81041,
2.6991,2.81671,1.82732,1.80466,1.82732,1.80466,
2.70546,2.68294,1.80058,1.82405,1.80058,1.82405,
2.67723,2.83439,1.83101,1.83339,1.83101,1.83339,
2.78808,2.66897,1.79839,1.79339,1.79839,1.79339,
2.76536,2.83639,1.78423,1.8402,1.78423,1.8402,
2.80052,2.79369,1.80166,1.8022,1.80166,1.8022,
2.67668,2.8378,1.8327,1.87731,1.8327,1.87731,
2.70249,2.79335,1.82418,1.83014,1.82418,1.83014,
2.57213,2.99132,1.85254,1.86387,1.85254,1.86387,
2.46485,2.85627,1.89559,1.88783,1.89559,1.88783,

2.61617,2.73095,1.82999,1.79295,1.82999,1.79295,
2.62263,2.72776,1.8288,1.77501,1.8288,1.77501,
2.67244,2.7995,1.80795,1.83331,1.80795,1.83331,
2.79627,2.79794,1.80367,1.78255,1.80367,1.78255,
2.72093,2.74869,1.76288,1.81836,1.76288,1.81836,
3.0497,2.9155,1.80557,1.81697,1.80557,1.81697,
2.66744,2.77367,1.82474,1.75,1.82474,1.75,
2.86892,2.83587,1.82939,1.81696,1.82939,1.81696,
2.69414,2.77123,1.79398,1.75451,1.79398,1.75451,
2.85896,2.75014,1.74676,1.77478,1.74676,1.77478,
2.88799,2.83174,1.73881,1.79914,1.73881,1.79914,
2.81584,2.70077,1.78218,1.79854,1.78218,1.79854,
2.72163,2.77056,1.80912,1.77794,1.80912,1.77794,
2.92999,2.88518,1.78614,1.84796,1.78614,1.84796,
2.77789,2.93122,1.77304,1.81613,1.77304,1.81613,
2.84816,2.71324,1.77672,1.76945,1.77672,1.76945,
2.90289,2.81429,1.80664,1.77875,1.80664,1.77875,
2.77125,2.76355,1.815,1.8088,1.815,1.8088,
2.80906,2.75518,1.79376,1.80171,1.79376,1.80171,
2.78826,2.75579,1.79507,1.74015,1.79507,1.74015,
2.73452,2.86439,1.7651,1.79375,1.7651,1.79375,
2.6807,2.83803,1.78788,1.82438,1.78788,1.82438,
2.84052,2.87225,1.81212,1.78134,1.81212,1.78134,
2.7782,2.80995,1.81802,1.79911,1.81802,1.79911,
2.8305,2.89619,1.80402,1.81845,1.80402,1.81845,
2.86496,2.83201,1.77158,1.82365,1.77158,1.82365,
2.75056,2.95243,1.81937,1.82731,1.81937,1.82731,
2.68335,2.67424,1.7743,1.8339,1.7743,1.8339,
2.74572,2.80031,1.77853,1.73397,1.77853,1.73397,
2.71535,2.70403,1.84293,1.81401,1.84293,1.81401,
2.68851,2.69538,1.79992,1.8344,1.79992,1.8344,
2.75254,2.69851,1.7963,1.76295,1.7963,1.76295,
2.89339,2.96177,1.8034,1.82718,1.8034,1.82718,
2.85704,2.76869,1.79817,1.82375,1.79817,1.82375,
2.6432,2.8857,1.76436,1.7719,1.76436,1.7719,
2.78017,2.7854,1.84892,1.77426,1.84892,1.77426,
2.79451,2.67743,1.77477,1.77903,1.77477,1.77903,
2.7875,2.90344,1.81306,1.8103,1.81306,1.8103,
2.85014,2.84617,1.81884,1.82487,1.81884,1.82487,
2.73174,2.955,1.79848,1.84961,1.79848,1.84961,
2.84808,2.76839,1.81023,1.82226,1.81023,1.82226,
2.76051,2.73517,1.83051,1.79687,1.83051,1.79687,
2.65247,2.80766,1.77108,1.78346,1.77108,1.78346,
2.68656,2.87621,1.79087,1.82902,1.79087,1.82902,
2.73178,2.95876,1.80075,1.80481,1.80075,1.80481,
2.80277,2.77447,1.83356,1.83042,1.83356,1.83042,
2.72593,2.63064,1.80624,1.85069,1.80624,1.85069,
2.55208,2.8702,1.86137,1.83437,1.86137,1.83437,
2.45763,2.77667,1.81168,1.90964,1.81168,1.90964,


2.72988,2.70095,1.80776,1.77304,1.80776,1.77304,
2.84414,2.74951,1.76029,1.81937,1.76029,1.81937,
2.69713,2.75599,1.82661,1.81642,1.82661,1.81642,
2.84942,2.83615,1.75889,1.81292,1.75889,1.81292,
2.8599,2.73683,1.84804,1.81487,1.84804,1.81487,
2.67671,2.84267,1.8482,1.81202,1.8482,1.81202,
2.72971,2.73008,1.79685,1.7891,1.79685,1.7891,
2.83585,2.65971,1.74699,1.81126,1.74699,1.81126,
2.70067,2.84578,1.81481,1.77829,1.81481,1.77829,
2.73148,2.75748,1.78275,1.81187,1.78275,1.81187,
3.05138,2.91347,1.78737,1.80331,1.78737,1.80331,
2.79613,2.81747,1.78987,1.79119,1.78987,1.79119,
2.77412,2.65472,1.763,1.7578,1.763,1.7578,
2.84908,2.74791,1.82669,1.83335,1.82669,1.83335,
2.76164,2.80587,1.82264,1.78416,1.82264,1.78416,
2.85983,2.82637,1.79232,1.84041,1.79232,1.84041,
2.86985,2.62366,1.78327,1.80584,1.78327,1.80584,
2.86218,2.76864,1.76532,1.7937,1.76532,1.7937,
2.6972,2.85514,1.8344,1.8176,1.8344,1.8176,
2.9535,2.72709,1.76214,1.78891,1.76214,1.78891,
2.87687,2.91385,1.81285,1.79759,1.81285,1.79759,
2.8641,2.86021,1.81,1.7758,1.81,1.7758,
2.81775,2.80305,1.75643,1.79969,1.75643,1.79969,
2.65257,2.88261,1.77024,1.75159,1.77024,1.75159,
2.94329,2.87019,1.8148,1.81258,1.8148,1.81258,
2.78194,2.65419,1.81864,1.81692,1.81864,1.81692,
2.70535,2.85158,1.7636,1.81167,1.7636,1.81167,
2.73195,3.04584,1.77966,1.80513,1.77966,1.80513,
2.77529,2.88439,1.79193,1.76834,1.79193,1.76834,
2.73483,2.81634,1.78265,1.82806,1.78265,1.82806,
2.74455,2.74577,1.82576,1.78613,1.82576,1.78613,
2.67289,2.92303,1.78169,1.83429,1.78169,1.83429,
2.64361,2.8106,1.82151,1.84221,1.82151,1.84221,
2.90263,2.79738,1.81001,1.81588,1.81001,1.81588,
2.59678,2.825,1.78813,1.84085,1.78813,1.84085,
2.79076,2.86399,1.79797,1.81702,1.79797,1.81702,
2.79306,2.71335,1.77326,1.81964,1.77326,1.81964,
2.73754,2.71074,1.82114,1.74046,1.82114,1.74046,
2.61309,2.85244,1.78188,1.83156,1.78188,1.83156,
2.74473,2.79169,1.79644,1.80453,1.79644,1.80453,
2.76864,2.70129,1.80811,1.79737,1.80811,1.79737,
2.81836,2.7614,1.84831,1.76753,1.84831,1.76753,
2.74333,2.78383,1.76062,1.80462,1.76062,1.80462,
2.89578,2.69346,1.82364,1.78102,1.82364,1.78102,
2.68307,2.74978,1.77887,1.8221,1.77887,1.8221,
2.72386,2.85792,1.79955,1.81224,1.79955,1.81224,
2.89035,2.94124,1.79697,1.75004,1.79697,1.75004,
2.79245,2.86639,1.81385,1.80709,1.81385,1.80709,
2.81507,2.83934,1.77442,1.80247,1.77442,1.80247,

2.61708,2.92229,1.79945,1.8908,1.79945,1.8908,
2.77724,2.9899,1.79279,1.82244,1.79279,1.82244,
2.66523,2.69206,1.76143,1.77122,1.76143,1.77122,
2.98184,2.81793,1.76449,1.83074,1.76449,1.83074,
2.80699,2.82538,1.79136,1.82382,1.79136,1.82382,
2.7917,2.93326,1.80305,1.82171,1.80305,1.82171,
2.72495,2.81611,1.78046,1.78213,1.78046,1.78213,
2.8015,2.71599,1.78241,1.82114,1.78241,1.82114,
2.93228,2.81047,1.83661,1.83577,1.83661,1.83577,
2.7932,2.92211,1.79885,1.77297,1.79885,1.77297,
2.90659,2.85546,1.7987,1.79324,1.7987,1.79324,
2.81897,2.69622,1.78268,1.80773,1.78268,1.80773,
2.80314,2.84024,1.82671,1.81717,1.82671,1.81717,
2.91983,2.85757,1.78551,1.81249,1.78551,1.81249,
2.74061,2.87619,1.81451,1.72396,1.81451,1.72396,
2.69791,2.79037,1.82066,1.84494,1.82066,1.84494,
2.69427,2.7127,1.7962,1.79247,1.7962,1.79247,
2.68016,2.85819,1.81552,1.86381,1.81552,1.86381,
2.8132,2.80827,1.80283,1.81212,1.80283,1.81212,
2.79957,2.81612,1.79085,1.78494,1.79085,1.78494,
2.85985,2.62038,1.78158,1.79982,1.78158,1.79982,
2.78453,2.71,1.78784,1.76919,1.78784,1.76919,
2.7995,2.65131,1.78707,1.81035,1.78707,1.81035,
2.75577,2.75196,1.73895,1.7923,1.73895,1.7923,
2.75847,2.76848,1.812,1.82927,1.812,1.82927,
2.66948,2.80906,1.86546,1.84533,1.86546,1.84533,
2.81197,2.80988,1.82786,1.78812,1.82786,1.78812,
2.78161,2.89401,1.74858,1.77964,1.74858,1.77964,
2.7025,2.80396,1.75733,1.7417,1.75733,1.7417,
2.69272,2.94856,1.78913,1.79899,1.78913,1.79899,
2.86242,2.68566,1.81986,1.79241,1.81986,1.79241,
2.87423,2.73545,1.77298,1.77256,1.77298,1.77256,
2.80747,2.75151,1.79448,1.79692,1.79448,1.79692,
2.85341,2.83934,1.79764,1.79222,1.79764,1.79222,
2.80592,2.69295,1.83169,1.77677,1.83169,1.77677,
2.8778,2.85162,1.80049,1.82265,1.80049,1.82265,
2.66581,2.76773,1.80308,1.77081,1.80308,1.77081,
2.84452,2.97662,1.75794,1.75706,1.75794,1.75706,
2.73848,2.78437,1.81118,1.78268,1.81118,1.78268,
2.66655,2.86103,1.84207,1.80384,1.84207,1.80384,
2.75725,2.80759,1.84209,1.83007,1.84209,1.83007,
2.91572,2.80266,1.77997,1.77768,1.77997,1.77768,
2.7563,2.93393,1.81599,1.84543,1.81599,1.84543,
2.75378,2.76665,1.80728,1.80193,1.80728,1.80193,
2.76441,2.82699,1.84974,1.84306,1.84974,1.84306,
2.89824,2.8681,1.77321,1.83734,1.77321,1.83734,
2.66805,2.78968,1.74101,1.78297,1.74101,1.78297,
2.93443,2.68735,1.75585,1.80591,1.75585,1.80591,
2.94974,2.81968,1.78282,1.77259,1.78282,1.77259,


2.74018,2.82917,1.83412,1.80558,1.83412,1.80558,
2.76431,2.77649,1.78426,1.79235,1.78426,1.79235,
2.84708,2.79788,1.81089,1.81467,1.81089,1.81467,
2.74511,2.801,1.82716,1.81282,1.82716,1.81282,
2.74042,2.75991,1.81904,1.81938,1.81904,1.81938,
2.73654,2.7032,1.85209,1.82617,1.85209,1.82617,
2.70739,2.77906,1.84091,1.80377,1.84091,1.80377,
2.82376,2.7651,1.79955,1.83775,1.79955,1.83775,
2.77243,2.74099,1.81653,1.82213,1.81653,1.82213,
2.83634,2.73159,1.80363,1.79817,1.80363,1.79817,
2.82194,2.89245,1.79142,1.79002,1.79142,1.79002,
2.86798,2.74816,1.77808,1.76775,1.77808,1.76775,
2.7415,2.73558,1.80936,1.80384,1.80936,1.80384,
2.98975,2.85321,1.81639,1.81365,1.81639,1.81365,
2.64186,2.83344,1.79355,1.82347,1.79355,1.82347,
2.82264,2.84847,1.74993,1.80814,1.74993,1.80814,
2.80523,2.91335,1.7733,1.79202,1.7733,1.79202,
2.76011,2.83298,1.84745,1.81182,1.84745,1.81182,
2.72482,2.88435,1.84085,1.81607,1.84085,1.81607,
2.85412,2.75169,1.8131,1.82704,1.8131,1.82704,
2.71719,2.67589,1.77098,1.79834,1.77098,1.79834,
2.82986,2.8129,1.79793,1.79948,1.79793,1.79948,
2.80296,2.83901,1.78691,1.75978,1.78691,1.75978,
2.77736,2.82468,1.7975,1.81196,1.7975,1.81196,
2.77401,2.83456,1.76494,1.83853,1.76494,1.83853,
2.80415,2.81858,1.85366,1.82832,1.85366,1.82832,
2.8488,2.77624,1.78552,1.78937,1.78552,1.78937,
2.84773,2.77801,1.79038,1.79849,1.79038,1.79849,
2.79346,2.79598,1.82034,1.80777,1.82034,1.80777,
2.91492,2.79965,1.83986,1.79747,1.83986,1.79747,
2.75291,2.86401,1.80742,1.76633,1.80742,1.76633,
2.87737,2.84429,1.80196,1.80069,1.80196,1.80069,
2.77076,2.82818,1.80865,1.84053,1.80865,1.84053,
2.74789,2.80202,1.78419,1.78854,1.78419,1.78854,
2.83936,2.81825,1.81052,1.79714,1.81052,1.79714,
2.84324,2.86912,1.79892,1.82335,1.79892,1.82335,
2.76222,2.81918,1.865,1.83107,1.865,1.83107,
2.85112,2.74645,1.73444,1.79653,1.73444,1.79653,
2.85836,2.78651,1.79187,1.72506,1.79187,1.72506,
2.76293,2.76374,1.84443,1.79322,1.84443,1.79322,
2.72374,2.92767,1.81186,1.75578,1.81186,1.75578,
2.77808,2.6449,1.76471,1.78917,1.76471,1.78917,
2.69162,2.75155,1.86804,1.80444,1.86804,1.80444,
2.97973,2.85625,1.79812,1.83571,1.79812,1.83571,
2.96206,2.75776,1.79235,1.84756,1.79235,1.84756,
2.61987,2.91654,1.79749,1.76306,1.79749,1.76306,
2.9148,2.80963,1.76362,1.75567,1.76362,1.75567,
2.94405,2.56686,1.81439,1.77441,1.81439,1.77441,
2.8402,2.75709,1.83174,1.81998,1.83174,1.81998,

2.80703,2.79,1.78865,1.79341,1.78865,1.79341,
2.77754,2.85463,1.76919,1.8039,1.76919,1.8039,
2.79493,2.87209,1.76023,1.80165,1.76023,1.80165,
2.82697,2.78207,1.73108,1.81783,1.73108,1.81783,
2.72003,2.85613,1.76059,1.844,1.76059,1.844,
2.81673,2.69909,1.78393,1.84026,1.78393,1.84026,
2.75346,2.77761,1.81844,1.80758,1.81844,1.80758,
2.77584,2.76941,1.8075,1.79362,1.8075,1.79362,
2.78951,2.85163,1.81651,1.76777,1.81651,1.76777,
2.79362,2.66727,1.78868,1.79998,1.78868,1.79998,
2.7324,2.91252,1.80486,1.83173,1.80486,1.83173,
2.93634,2.83383,1.80783,1.76248,1.80783,1.76248,
2.70129,2.88107,1.8278,1.79825,1.8278,1.79825,
2.89059,2.81843,1.80202,1.82477,1.80202,1.82477,
2.73507,2.95064,1.78726,1.77044,1.78726,1.77044,
2.82948,2.86097,1.83672,1.75404,1.83672,1.75404,
2.7701,2.81556,1.80866,1.74538,1.80866,1.74538,
2.85565,2.68244,1.78223,1.83966,1.78223,1.83966,
2.68102,2.82562,1.8169,1.8146,1.8169,1.8146,
2.88796,2.77551,1.7912,1.8288,1.7912,1.8288,
2.85863,2.73338,1.8068,1.76259,1.8068,1.76259,
2.68209,2.95294,1.79403,1.78315,1.79403,1.78315,
2.8886,2.82693,1.83236,1.81293,1.83236,1.81293,
2.92752,2.84055,1.80098,1.78247,1.80098,1.78247,
2.78935,2.92046,1.76837,1.79638,1.76837,1.79638,
2.84113,2.68803,1.80265,1.80328,1.80265,1.80328,
2.76256,2.82401,1.86069,1.81869,1.86069,1.81869,
2.78417,2.87134,1.82182,1.75274,1.82182,1.75274,
2.96967,2.75166,1.84609,1.76711,1.84609,1.76711,
2.78107,2.80299,1.80031,1.80639,1.80031,1.80639,
2.82063,2.78018,1.81769,1.82192,1.81769,1.82192,
2.8404,2.63996,1.77786,1.77303,1.77786,1.77303,
2.60933,2.65861,1.79825,1.803,1.79825,1.803,
2.57209,2.74023,1.80459,1.79892,1.80459,1.79892,
2.71336,2.73087,1.83725,1.76538,1.83725,1.76538,
2.65186,2.68888,1.74767,1.77157,1.74767,1.77157,
2.68657,2.7603,1.85393,1.75723,1.85393,1.75723,
2.84019,2.73895,1.78905,1.84335,1.78905,1.84335,
2.82923,2.8337,1.78247,1.7848,1.78247,1.7848,
2.71731,2.86069,1.86911,1.85101,1.86911,1.85101,
2.8186,2.99514,1.79888,1.82166,1.79888,1.82166,
2.8399,2.73433,1.78349,1.81133,1.78349,1.81133,
2.76855,2.73634,1.78082,1.76247,1.78082,1.76247,
2.88233,2.76012,1.81066,1.81107,1.81066,1.81107,
2.77485,2.73935,1.77234,1.79533,1.77234,1.79533,
2.80479,2.86273,1.77938,1.78314,1.77938,1.78314,
2.73976,2.91707,1.78528,1.81398,1.78528,1.81398,
2.91893,2.81226,1.80852,1.82293,1.80852,1.82293,
2.81804,2.66915,1.89073,1.80074,1.89073,1.80074,


